,date,IAQI
0,2013-01-01,70.24220535714284
1,2013-01-02,89.63062500000005
2,2013-01-03,66.0465401785714
3,2013-01-04,94.7728125
4,2013-01-05,131.05401785714287
5,2013-01-06,175.19448214285717
6,2013-01-07,191.1340044642857
7,2013-01-08,226.47876339285716
8,2013-01-09,224.85680803571427
9,2013-01-10,232.90762053571436
10,2013-01-11,199.8885
11,2013-01-12,144.98897767857142
12,2013-01-13,182.62085267857137
13,2013-01-14,227.0581071428572
14,2013-01-15,222.89525446428564
15,2013-01-16,200.4238080357143
16,2013-01-17,204.06235714285717
17,2013-01-18,179.27850446428573
18,2013-01-19,163.55078124999994
19,2013-01-20,164.76166964285716
20,2013-01-21,187.32597321428565
21,2013-01-22,233.7155625000001
22,2013-01-23,174.59092857142858
23,2013-01-24,111.7555223214286
24,2013-01-25,91.06491517857148
25,2013-01-26,129.5174508928571
26,2013-01-27,210.75518303571437
27,2013-01-28,198.62249553571428
28,2013-01-29,135.9988392857143
29,2013-01-30,165.65848214285717
30,2013-01-31,169.1852678571429
31,2013-02-01,146.80766517857143
32,2013-02-02,196.7433125
33,2013-02-03,162.95641964285718
34,2013-02-04,132.1339375
35,2013-02-05,109.00875
36,2013-02-06,130.35208035714282
37,2013-02-07,92.94687499999996
38,2013-02-08,54.81459821428573
39,2013-02-09,81.64937499999999
40,2013-02-10,135.64497321428573
41,2013-02-11,166.0717276785714
42,2013-02-12,160.12233928571428
43,2013-02-13,152.0509419642857
44,2013-02-14,149.98297767857142
45,2013-02-15,163.52921428571432
46,2013-02-16,146.25004910714287
47,2013-02-17,133.9661517857143
48,2013-02-18,142.90669642857145
49,2013-02-19,67.3497589285714
50,2013-02-20,77.34093749999998
51,2013-02-21,100.62714285714286
52,2013-02-22,107.44915178571424
53,2013-02-23,137.39088392857144
54,2013-02-24,122.82201785714282
55,2013-02-25,162.88250446428572
56,2013-02-26,219.70433035714285
57,2013-02-27,227.9482946428572
58,2013-02-28,157.3385
59,2013-03-01,60.66603124999999
60,2013-03-02,45.204410714285714
61,2013-03-03,54.81507589285714
62,2013-03-04,59.94313392857144
63,2013-03-05,69.12156696428573
64,2013-03-06,71.03721875
65,2013-03-07,61.36083482142859
66,2013-03-08,71.27922767857143
67,2013-03-09,86.67374999999997
68,2013-03-10,64.2061875
69,2013-03-11,60.55514732142856
70,2013-03-12,114.0085714285714
71,2013-03-13,103.02448660714288
72,2013-03-14,62.57406249999999
73,2013-03-15,78.33890625
74,2013-03-16,111.43174107142856
75,2013-03-17,113.0126785714286
76,2013-03-18,73.96333928571428
77,2013-03-19,81.58970982142861
78,2013-03-20,96.13926339285716
79,2013-03-21,96.06406250000002
80,2013-03-22,112.70125
81,2013-03-23,113.86357142857145
82,2013-03-24,96.18113839285712
83,2013-03-25,95.10265625
84,2013-03-26,82.20700892857141
85,2013-03-27,72.83409375000002
86,2013-03-28,88.94658482142857
87,2013-03-29,134.0271294642857
88,2013-03-30,117.5695758928571
89,2013-03-31,131.52848214285711
90,2013-04-01,102.75620535714286
91,2013-04-02,67.31984374999999
92,2013-04-03,81.81640625000003
93,2013-04-04,103.38140625
94,2013-04-05,85.3104017857143
95,2013-04-06,57.19160714285717
96,2013-04-07,57.63058035714285
97,2013-04-08,65.62018750000001
98,2013-04-09,73.53218750000002
99,2013-04-10,59.148401785714285
100,2013-04-11,61.1905
101,2013-04-12,60.67985267857144
102,2013-04-13,61.64944642857144
103,2013-04-14,59.01593749999999
104,2013-04-15,59.56932589285714
105,2013-04-16,63.900959821428536
106,2013-04-17,92.513125
107,2013-04-18,100.95765625000004
108,2013-04-19,66.92167410714285
109,2013-04-20,66.69709821428573
110,2013-04-21,89.28734375000002
111,2013-04-22,92.63794642857144
112,2013-04-23,88.06125000000002
113,2013-04-24,87.25984375
114,2013-04-25,97.56656249999996
115,2013-04-26,94.06015625
116,2013-04-27,80.27359374999999
117,2013-04-28,68.69698660714285
118,2013-04-29,76.8858035714286
119,2013-04-30,51.573741071428586
120,2013-05-01,63.36902529761908
121,2013-05-02,68.66658482142857
122,2013-05-03,71.68412946428575
123,2013-05-04,90.73718750000003
124,2013-05-05,92.29343749999998
125,2013-05-06,87.26343750000001
126,2013-05-07,77.11046874999997
127,2013-05-08,84.02412946428566
128,2013-05-09,80.61729166666666
129,2013-05-10,71.02046874999999
130,2013-05-11,61.69862499999999
131,2013-05-12,62.78227083333336
132,2013-05-13,66.47658333333332
133,2013-05-14,75.53625000000001
134,2013-05-15,78.13703124999998
135,2013-05-16,58.697232142857125
136,2013-05-17,63.46857886904762
137,2013-05-18,71.85026041666666
138,2013-05-19,78.63688839285713
139,2013-05-20,92.06888392857144
140,2013-05-21,88.60734375
141,2013-05-22,87.10109375
142,2013-05-23,85.01281250000001
143,2013-05-24,93.53245535714288
144,2013-05-25,105.8690625
145,2013-05-26,66.74869642857142
146,2013-05-27,62.97118601190475
147,2013-05-28,72.27802083333333
148,2013-05-29,57.17456696428573
149,2013-05-30,55.67249553571429
150,2013-05-31,68.87598660714283
151,2013-06-01,61.30063392857145
152,2013-06-02,67.13837500000002
153,2013-06-03,81.37906250000005
154,2013-06-04,77.46229166666672
155,2013-06-05,77.02468750000001
156,2013-06-06,74.46437500000002
157,2013-06-07,50.557168154761904
158,2013-06-08,46.64610863095236
159,2013-06-09,43.615830357142855
160,2013-06-10,59.948843750000016
161,2013-06-11,62.46565773809524
162,2013-06-12,68.61332291666668
163,2013-06-13,74.70265624999999
164,2013-06-14,80.36529761904761
165,2013-06-15,59.42954017857143
