,date,IAQI
0,2013-01-01,58.8456728778468
1,2013-01-02,50.935828157349896
2,2013-01-03,57.06219182990922
3,2013-01-04,97.0312525879917
4,2013-01-05,113.14635093167703
5,2013-01-06,125.6650931677019
6,2013-01-07,163.28755693581775
7,2013-01-08,88.96963131071823
8,2013-01-09,77.21283325370283
9,2013-01-10,164.95180150767098
10,2013-01-11,123.93407071189677
11,2013-01-12,105.07194776238256
12,2013-01-13,143.85101210383823
13,2013-01-14,162.13242753623197
14,2013-01-15,94.17344202898552
15,2013-01-16,103.02412008281576
16,2013-01-17,90.58201345755693
17,2013-01-18,142.03051839464882
18,2013-01-19,182.6692080745342
19,2013-01-20,197.83141994478945
20,2013-01-21,189.65172360248445
21,2013-01-22,179.77139233954458
22,2013-01-23,154.35622670807456
23,2013-01-24,55.1204917184265
24,2013-01-25,60.23971611721612
25,2013-01-26,60.57903726708076
26,2013-01-27,77.06758918617612
27,2013-01-28,95.42875776397514
28,2013-01-29,104.7010144927536
29,2013-01-30,153.0935300207039
30,2013-01-31,148.00394927536234
31,2013-02-01,70.24464285714285
32,2013-02-02,82.47994306418218
33,2013-02-03,121.63549689440995
34,2013-02-04,91.6675
35,2013-02-05,113.20919931517756
36,2013-02-06,100.71971014492752
37,2013-02-07,55.64417184265013
38,2013-02-08,69.98403209109728
39,2013-02-09,107.07692028985508
40,2013-02-10,177.4528674948239
41,2013-02-11,144.4476397515528
42,2013-02-12,55.14732401656315
43,2013-02-13,70.86445134575568
44,2013-02-14,72.4245238095238
45,2013-02-15,72.96858178053833
46,2013-02-16,154.89287267080752
47,2013-02-17,113.42363354037266
48,2013-02-18,64.70310041407865
49,2013-02-19,73.95466873706006
50,2013-02-20,90.64358695652174
51,2013-02-21,85.92787784679086
52,2013-02-22,81.62213250517594
53,2013-02-23,136.48911490683233
54,2013-02-24,198.57149068322985
55,2013-02-25,278.3483833678399
56,2013-02-26,164.45840062111796
57,2013-02-27,156.25551242236023
58,2013-02-28,136.70064182194622
59,2013-03-01,41.373721532091096
60,2013-03-02,70.57873188405797
61,2013-03-03,69.45825051759836
62,2013-03-04,64.92125776397515
63,2013-03-05,99.25447722567286
64,2013-03-06,91.56769668737054
65,2013-03-07,86.34047619047615
66,2013-03-08,123.64703416149064
67,2013-03-09,108.29127329192544
68,2013-03-10,56.53156832298138
69,2013-03-11,76.16434782608697
70,2013-03-12,88.37242236024842
71,2013-03-13,77.690698757764
72,2013-03-14,96.80384057971014
73,2013-03-15,122.97161490683236
74,2013-03-16,145.58780538302278
75,2013-03-17,104.71211697722568
76,2013-03-18,87.66979813664595
77,2013-03-19,99.45798136645963
78,2013-03-20,54.37299689440994
79,2013-03-21,93.83533643892336
80,2013-03-22,71.6279606625259
81,2013-03-23,81.28131469979299
82,2013-03-24,51.29101966873706
83,2013-03-25,80.60537267080748
84,2013-03-26,85.5173188405797
85,2013-03-27,79.75179089026916
86,2013-03-28,72.91992236024845
87,2013-03-29,85.75969979296066
88,2013-03-30,93.97596790890265
89,2013-03-31,123.93233954451344
90,2013-04-01,56.21142857142857
91,2013-04-02,59.06774844720497
92,2013-04-03,87.78434782608694
93,2013-04-04,115.97462732919251
94,2013-04-05,77.00136645962732
95,2013-04-06,37.92250517598346
96,2013-04-07,77.58144927536232
97,2013-04-08,71.29039855072466
98,2013-04-09,43.01573498964802
99,2013-04-10,35.73797101449276
100,2013-04-11,39.94194099378881
101,2013-04-12,50.67124741200828
102,2013-04-13,59.17851449275364
103,2013-04-14,68.85932194616976
104,2013-04-15,117.98971014492751
105,2013-04-16,107.36634057971015
106,2013-04-17,97.60648550724636
107,2013-04-18,69.51702898550724
108,2013-04-19,47.44748447204967
109,2013-04-20,81.49679089026917
110,2013-04-21,112.88660455486544
111,2013-04-22,127.28496894409938
112,2013-04-23,119.36843685300208
113,2013-04-24,69.8570082815735
114,2013-04-25,49.15429089026917
115,2013-04-26,60.09135093167701
116,2013-04-27,78.62731884057972
117,2013-04-28,78.50731884057973
118,2013-04-29,56.943281573498965
119,2013-04-30,58.03806418219462
120,2013-05-01,70.89813664596274
121,2013-05-02,73.99771739130433
122,2013-05-03,74.31497929606623
123,2013-05-04,97.68626811594204
124,2013-05-05,95.69844202898553
125,2013-05-06,94.48641304347824
126,2013-05-07,92.84909420289851
127,2013-05-08,95.06105072463768
128,2013-05-09,74.35626811594202
129,2013-05-10,57.21963768115943
130,2013-05-11,54.74096790890269
131,2013-05-12,72.35427018633538
132,2013-05-13,102.46943064182192
133,2013-05-14,78.48155797101451
134,2013-05-15,65.58455486542445
135,2013-05-16,60.26857832988268
136,2013-05-17,82.0140579710145
137,2013-05-18,94.51267598343686
138,2013-05-19,118.59763975155278
139,2013-05-20,75.97365942028985
140,2013-05-21,67.22096790890268
141,2013-05-22,79.95435817805382
142,2013-05-23,65.21377329192545
143,2013-05-24,90.7828830227743
144,2013-05-25,107.39518633540372
145,2013-05-26,104.11167184265014
146,2013-05-27,88.23496376811596
147,2013-05-28,65.17332815734991
148,2013-05-29,60.42188923395448
149,2013-05-30,63.68088509316772
150,2013-05-31,78.28271739130437
151,2013-06-01,95.8854347826087
152,2013-06-02,99.31123188405802
153,2013-06-03,80.02353692201517
154,2013-06-04,95.555873015873
155,2013-06-05,91.5294082125604
156,2013-06-06,109.54486024844722
157,2013-06-07,103.07105417529328
158,2013-06-08,99.9393944099379
159,2013-06-09,45.374446169772256
160,2013-06-10,44.67162008281573
161,2013-06-11,49.46871635610764
162,2013-06-12,56.333421325051766
163,2013-06-13,67.60902173913043
