,date,IAQI
0,2013-01-01,44.30291105121293
1,2013-01-02,54.94719676549866
2,2013-01-03,39.932156334231806
3,2013-01-04,47.27876010781672
4,2013-01-05,60.33487870619947
5,2013-01-06,55.09656334231807
6,2013-01-07,55.1905323450135
7,2013-01-08,60.42851752021562
8,2013-01-09,79.0615566037736
9,2013-01-10,66.2378436657682
10,2013-01-11,48.48690026954177
11,2013-01-12,53.756893530997296
12,2013-01-13,51.98875336927225
13,2013-01-14,49.73057277628033
14,2013-01-15,62.8474730458221
15,2013-01-16,82.35353773584906
16,2013-01-17,123.75619946091648
17,2013-01-18,56.57727088948788
18,2013-01-19,41.68537735849057
19,2013-01-20,39.706428571428575
20,2013-01-21,55.02670485175203
21,2013-01-22,97.57830188679246
22,2013-01-23,86.91226415094341
23,2013-01-24,93.19410377358491
24,2013-01-25,110.75849056603776
25,2013-01-26,92.9304245283019
26,2013-01-27,68.1300539083558
27,2013-01-28,49.77306603773585
28,2013-01-29,36.38642183288409
29,2013-01-30,42.21794474393529
30,2013-01-31,42.73567385444743
31,2013-02-01,45.52071428571429
32,2013-02-02,55.464703504043136
33,2013-02-03,44.6444204851752
34,2013-02-04,40.33470350404312
35,2013-02-05,39.96395552560646
36,2013-02-06,57.825188679245294
37,2013-02-07,51.49142183288408
38,2013-02-08,36.58855795148248
39,2013-02-09,38.92925876010783
40,2013-02-10,72.20731132075473
41,2013-02-11,44.79634770889487
42,2013-02-12,48.833194070080864
43,2013-02-13,51.548450134770896
44,2013-02-14,49.59169137466307
45,2013-02-15,58.4824258760108
46,2013-02-16,52.6596293800539
47,2013-02-17,45.7295283018868
48,2013-02-18,44.0827897574124
49,2013-02-19,43.97619946091646
50,2013-02-20,38.19683962264151
51,2013-02-21,40.72923854447439
52,2013-02-22,48.919009433962266
53,2013-02-23,42.22587601078167
54,2013-02-24,60.17928571428572
55,2013-02-25,54.13957547169811
56,2013-02-26,52.25916442048518
57,2013-02-27,57.19723045822101
58,2013-02-28,54.55605121293801
59,2013-03-01,46.95330188679245
60,2013-03-02,42.36891509433962
61,2013-03-03,42.92710242587601
62,2013-03-04,47.182048517520215
63,2013-03-05,52.091091644204845
64,2013-03-06,50.61161725067384
65,2013-03-07,52.98415094339622
66,2013-03-08,65.99400044923631
67,2013-03-09,61.699732704402514
68,2013-03-10,50.56804582210242
69,2013-03-11,48.351637466307295
70,2013-03-12,46.56606469002696
71,2013-03-13,58.69002695417789
72,2013-03-14,51.50838948787062
73,2013-03-15,43.12198113207548
74,2013-03-16,46.01979110512129
75,2013-03-17,44.95282345013477
76,2013-03-18,64.18558625336925
77,2013-03-19,62.540613207547175
78,2013-03-20,48.4554447439353
79,2013-03-21,55.80144204851752
80,2013-03-22,47.031004043126686
81,2013-03-23,48.46664420485174
82,2013-03-24,59.5787870619946
83,2013-03-25,50.37324123989217
84,2013-03-26,38.03298517520216
85,2013-03-27,42.20516846361187
86,2013-03-28,55.78766846361184
87,2013-03-29,50.07752021563344
88,2013-03-30,49.26842991913748
89,2013-03-31,47.49500224618149
90,2013-04-01,45.140283018867926
91,2013-04-02,65.5066037735849
92,2013-04-03,62.56621743036839
93,2013-04-04,51.67477088948788
94,2013-04-05,39.67991239892184
95,2013-04-06,52.70756738544475
96,2013-04-07,40.65125336927225
97,2013-04-08,46.29086477987422
98,2013-04-09,59.17649371069182
99,2013-04-10,61.35540880503145
100,2013-04-11,56.95642183288409
101,2013-04-12,48.96794474393533
102,2013-04-13,46.19055256064691
103,2013-04-14,53.04882749326144
104,2013-04-15,54.44147798742139
105,2013-04-16,58.93752021563342
106,2013-04-17,71.13867924528303
107,2013-04-18,51.53601752021563
108,2013-04-19,45.24322102425876
109,2013-04-20,53.28115229110512
110,2013-04-21,52.71448787061994
111,2013-04-22,52.53995956873315
112,2013-04-23,49.01396226415093
113,2013-04-24,57.18749999999999
114,2013-04-25,58.11716307277628
115,2013-04-26,70.67028301886792
116,2013-04-27,63.13205076370171
117,2013-04-28,47.70157008086252
118,2013-04-29,45.16305929919137
119,2013-04-30,37.9827088948787
120,2013-05-01,39.94235624438455
121,2013-05-02,44.11367026055706
122,2013-05-03,52.68576145552559
123,2013-05-04,54.138733153638825
124,2013-05-05,43.99636792452831
125,2013-05-06,39.03993935309974
126,2013-05-07,41.57419137466308
127,2013-05-08,41.02886118598383
128,2013-05-09,36.92779649595688
129,2013-05-10,55.26294474393532
130,2013-05-11,70.63424528301887
131,2013-05-12,73.41834905660379
132,2013-05-13,73.83311320754717
133,2013-05-14,61.91345687331538
134,2013-05-15,35.73144878706201
135,2013-05-16,29.424676549865225
136,2013-05-17,55.20736522911049
137,2013-05-18,60.77626684636119
138,2013-05-19,61.306812668463614
139,2013-05-20,62.22972371967654
140,2013-05-21,51.90136792452832
141,2013-05-22,55.16848382749326
142,2013-05-23,55.98303908355795
143,2013-05-24,50.75456199460918
144,2013-05-25,39.95038409703504
145,2013-05-26,34.13694070080863
146,2013-05-27,30.898645552560648
147,2013-05-28,48.57556603773583
148,2013-05-29,36.87726415094338
149,2013-05-30,42.861340970350405
150,2013-05-31,52.66855121293801
151,2013-06-01,40.30798517520216
152,2013-06-02,50.517836927223726
153,2013-06-03,54.42832884097036
154,2013-06-04,45.42794474393532
155,2013-06-05,39.75146226415094
156,2013-06-06,34.63412398921833
157,2013-06-07,32.03068059299192
158,2013-06-08,37.38246630727763
159,2013-06-09,42.655566037735845
160,2013-06-10,43.8743126684636
161,2013-06-11,49.21971698113207
162,2013-06-12,56.71006064690027
163,2013-06-13,39.74748652291105
