,date,IAQI
0,2013-01-01,45.60556122448979
1,2013-01-02,31.638571428571428
2,2013-01-03,38.90535714285715
3,2013-01-04,105.25892857142858
4,2013-01-05,105.92280612244896
5,2013-01-06,105.62964285714284
6,2013-01-07,144.45051020408164
7,2013-01-08,66.33627551020406
8,2013-01-09,50.486428571428576
9,2013-01-10,221.23653061224488
10,2013-01-11,208.7032142857143
11,2013-01-12,298.83755102040817
12,2013-01-13,221.62255102040817
13,2013-01-14,189.93739795918367
14,2013-01-15,103.53928571428573
15,2013-01-16,76.39647959183674
16,2013-01-17,55.52857142857143
17,2013-01-18,157.7682142857143
18,2013-01-19,170.36867346938774
19,2013-01-20,134.41887755102042
20,2013-01-21,119.41831632653064
21,2013-01-22,153.21107142857144
22,2013-01-23,233.1822448979592
23,2013-01-24,40.603928571428575
24,2013-01-25,59.741785714285705
25,2013-01-26,103.32984693877552
26,2013-01-27,185.85270408163268
27,2013-01-28,244.44071428571428
28,2013-01-29,293.2319557823129
29,2013-01-30,263.53535714285715
30,2013-01-31,196.85
31,2013-02-01,37.308928571428574
32,2013-02-02,59.65357142857143
33,2013-02-03,163.12367346938774
34,2013-02-04,44.99132653061224
35,2013-02-05,87.28928571428571
36,2013-02-06,59.48663265306123
37,2013-02-07,32.61928571428572
38,2013-02-08,43.23571428571428
39,2013-02-09,113.01897959183675
40,2013-02-10,60.795102040816325
41,2013-02-11,70.48545918367348
42,2013-02-12,94.76811224489796
43,2013-02-13,163.88091836734694
44,2013-02-14,64.71714285714285
45,2013-02-15,46.294591836734696
46,2013-02-16,136.43877551020407
47,2013-02-17,106.76530612244896
48,2013-02-18,32.7775
49,2013-02-19,37.93112244897959
50,2013-02-20,70.58010204081634
51,2013-02-21,124.00102040816328
52,2013-02-22,63.41433673469387
53,2013-02-23,76.83061224489795
54,2013-02-24,216.37520408163263
55,2013-02-25,177.27321428571426
56,2013-02-26,137.88392857142856
57,2013-02-27,125.34755102040818
58,2013-02-28,187.36071428571432
59,2013-03-01,33.46357142857143
60,2013-03-02,51.58954081632654
61,2013-03-03,69.61020408163265
62,2013-03-04,37.95464285714286
63,2013-03-05,127.84923469387752
64,2013-03-06,151.95091836734693
65,2013-03-07,182.43852040816327
66,2013-03-08,180.18892857142856
67,2013-03-09,83.155
68,2013-03-10,50.88464285714285
69,2013-03-11,139.20357142857142
70,2013-03-12,122.08954081632652
71,2013-03-13,34.41464285714286
72,2013-03-14,112.79642857142858
73,2013-03-15,219.76
74,2013-03-16,229.52612244897955
75,2013-03-17,275.6257142857143
76,2013-03-18,50.076071428571424
77,2013-03-19,43.23581632653061
78,2013-03-20,45.3975
79,2013-03-21,135.39285714285714
80,2013-03-22,56.87714285714285
81,2013-03-23,57.877857142857145
82,2013-03-24,36.65285714285714
83,2013-03-25,95.08928571428572
84,2013-03-26,194.8158673469388
85,2013-03-27,86.61734693877551
86,2013-03-28,41.38428571428572
87,2013-03-29,60.37382653061225
88,2013-03-30,92.60178571428573
89,2013-03-31,187.92494897959185
90,2013-04-01,115.43826530612246
91,2013-04-02,89.33535714285713
92,2013-04-03,108.4625
93,2013-04-04,77.73571428571428
94,2013-04-05,62.55994897959184
95,2013-04-06,37.61107142857143
96,2013-04-07,84.41785714285716
97,2013-04-08,55.90357142857143
98,2013-04-09,39.325
99,2013-04-10,38.57214285714286
100,2013-04-11,43.31714285714286
101,2013-04-12,59.87285714285714
102,2013-04-13,54.505
103,2013-04-14,56.43142857142857
104,2013-04-15,92.95142857142856
105,2013-04-16,73.80071428571429
106,2013-04-17,62.27464285714286
107,2013-04-18,40.59928571428571
108,2013-04-19,53.015
109,2013-04-20,80.92857142857144
110,2013-04-21,114.65714285714284
111,2013-04-22,181.51188775510204
112,2013-04-23,176.33566326530612
113,2013-04-24,86.20510204081633
114,2013-04-25,41.32489795918367
115,2013-04-26,72.58892857142857
116,2013-04-27,82.42928571428573
117,2013-04-28,91.925
118,2013-04-29,74.12392857142856
119,2013-04-30,53.99989795918367
120,2013-05-01,48.68377551020409
121,2013-05-02,81.94749999999999
122,2013-05-03,72.56607142857142
123,2013-05-04,112.64821428571427
124,2013-05-05,187.02295918367344
125,2013-05-06,207.18607142857144
126,2013-05-07,163.9790306122449
127,2013-05-08,152.23188775510204
128,2013-05-09,64.86
129,2013-05-10,63.48357142857144
130,2013-05-11,74.20571428571428
131,2013-05-12,72.76071428571429
132,2013-05-13,111.0607142857143
133,2013-05-14,63.85857142857143
134,2013-05-15,69.50142857142858
135,2013-05-16,71.95166666666667
136,2013-05-17,128.60510204081632
137,2013-05-18,139.7576530612245
138,2013-05-19,87.995
139,2013-05-20,79.94000000000001
140,2013-05-21,109.06357142857144
141,2013-05-22,82.42392857142856
142,2013-05-23,94.53678571428571
143,2013-05-24,91.78214285714286
144,2013-05-25,71.59095238095237
145,2013-05-26,114.05
146,2013-05-27,59.51734693877551
147,2013-05-28,99.38214285714288
148,2013-05-29,46.69183673469388
149,2013-05-30,73.35071428571428
150,2013-05-31,99.28928571428573
151,2013-06-01,84.075
152,2013-06-02,174.24061224489796
153,2013-06-03,123.27704081632652
154,2013-06-04,117.14285714285714
155,2013-06-05,125.40408163265307
156,2013-06-06,136.19489795918366
157,2013-06-07,126.1920918367347
158,2013-06-08,144.72117346938776
159,2013-06-09,52.17602040816327
160,2013-06-10,34.621785714285714
161,2013-06-11,59.19678571428573
162,2013-06-12,74.34821428571429
163,2013-06-13,118.93116883116885
164,2013-06-14,137.93543599257882
165,2013-06-15,147.07500000000002
166,2013-06-16,182.13270408163265
