,date,IAQI
0,2013-01-01,121.56153846153848
1,2013-01-02,49.61402747252748
2,2013-01-03,70.543010989011
3,2013-01-04,98.8024792899408
4,2013-01-05,157.6185659340659
5,2013-01-06,197.23801098901103
6,2013-01-07,241.321043956044
7,2013-01-08,242.89311172161163
8,2013-01-09,122.86558791208792
9,2013-01-10,177.87007692307685
10,2013-01-11,209.0797435897436
11,2013-01-12,260.3256923076924
12,2013-01-13,255.82206593406585
13,2013-01-14,317.97450549450565
14,2013-01-15,250.13231868131876
15,2013-01-16,187.97201648351648
16,2013-01-17,148.70967582417586
17,2013-01-18,176.72924725274726
18,2013-01-19,222.2016043956044
19,2013-01-20,226.5222252747253
20,2013-01-21,156.87796703296698
21,2013-01-22,167.04020329670334
22,2013-01-23,221.42534615384616
23,2013-01-24,192.6033516483517
24,2013-01-25,151.2314230769232
25,2013-01-26,167.01090109890112
26,2013-01-27,191.87967582417585
27,2013-01-28,246.3978516483517
28,2013-01-29,288.6340934065934
29,2013-01-30,294.92304945054934
30,2013-01-31,146.61313186813186
31,2013-02-01,114.7646868131868
32,2013-02-02,75.04478571428568
33,2013-02-03,68.34130769230768
34,2013-02-04,91.77372527472524
35,2013-02-05,106.95576923076922
36,2013-02-06,176.32442307692304
37,2013-02-07,48.51679120879121
38,2013-02-08,60.60441208791206
39,2013-02-09,120.6655604395605
40,2013-02-10,204.47698901098897
41,2013-02-11,111.7708626373626
42,2013-02-12,157.9901923076923
43,2013-02-13,165.20567032967037
44,2013-02-14,189.29238461538463
45,2013-02-15,122.26683516483511
46,2013-02-16,173.94398901098896
47,2013-02-17,172.27995054945058
48,2013-02-18,77.6807802197802
49,2013-02-19,82.38035714285716
50,2013-02-20,112.06873076923075
51,2013-02-21,143.76432967032972
52,2013-02-22,144.40228021978027
53,2013-02-23,162.17523626373628
54,2013-02-24,189.36814835164836
55,2013-02-25,154.46914835164836
56,2013-02-26,196.7884340659341
57,2013-02-27,316.10704578754576
58,2013-02-28,207.9989945054945
59,2013-03-01,52.1773846153846
60,2013-03-02,60.70592857142857
61,2013-03-03,105.0034230769231
62,2013-03-04,92.09830769230769
63,2013-03-05,121.3035
64,2013-03-06,153.07114835164833
65,2013-03-07,200.2660274725275
66,2013-03-08,142.8952692307693
67,2013-03-09,171.58169780219777
68,2013-03-10,73.85299999999997
69,2013-03-11,66.17687912087912
70,2013-03-12,86.14925824175825
71,2013-03-13,51.68434615384616
72,2013-03-14,63.95679120879119
73,2013-03-15,86.67387912087916
74,2013-03-16,163.7631758241759
75,2013-03-17,184.77602747252743
76,2013-03-18,126.34292307692304
77,2013-03-19,105.13414285714283
78,2013-03-20,50.70280769230771
79,2013-03-21,80.20242307692308
80,2013-03-22,80.89107142857148
81,2013-03-23,95.20919230769232
82,2013-03-24,59.34278571428575
83,2013-03-25,63.61729670329668
84,2013-03-26,69.18567032967032
85,2013-03-27,87.0113846153846
86,2013-03-28,84.74425824175825
87,2013-03-29,67.50796703296703
88,2013-03-30,65.52159340659341
89,2013-03-31,82.21905494505495
90,2013-04-01,95.08798351648348
91,2013-04-02,70.8516813186813
92,2013-04-03,86.39253846153845
93,2013-04-04,123.70417582417582
94,2013-04-05,105.93238461538463
95,2013-04-06,50.78898351648351
96,2013-04-07,73.78452197802198
97,2013-04-08,81.60307692307688
98,2013-04-09,70.96218681318685
99,2013-04-10,59.04786263736265
100,2013-04-11,60.34376923076923
101,2013-04-12,72.79319230769228
102,2013-04-13,89.65184615384615
103,2013-04-14,80.19276923076926
104,2013-04-15,94.20880769230772
105,2013-04-16,95.3961923076923
106,2013-04-17,86.5952692307692
107,2013-04-18,77.20479120879122
108,2013-04-19,49.67161538461541
109,2013-04-20,65.97084615384617
110,2013-04-21,105.38365384615383
111,2013-04-22,111.30667032967033
112,2013-04-23,100.38952747252746
113,2013-04-24,113.81214285714285
114,2013-04-25,67.86584615384615
115,2013-04-26,80.79223076923077
116,2013-04-27,112.6819450549451
117,2013-04-28,132.60362637362635
118,2013-04-29,82.0418076923077
119,2013-04-30,79.50123076923079
120,2013-05-01,79.9539945054945
121,2013-05-02,87.18407692307694
122,2013-05-03,99.49078571428574
123,2013-05-04,91.46846153846154
124,2013-05-05,94.88793956043956
125,2013-05-06,109.81017582417584
126,2013-05-07,113.24883516483514
127,2013-05-08,59.39668681318681
128,2013-05-09,81.09932417582418
129,2013-05-10,96.963
130,2013-05-11,86.57234615384614
131,2013-05-12,81.48270512820513
132,2013-05-13,93.13007692307694
133,2013-05-14,106.55055494505496
134,2013-05-15,85.70330769230769
135,2013-05-16,77.48388461538461
136,2013-05-17,73.53942307692306
137,2013-05-18,61.75268131868132
138,2013-05-19,87.17169780219781
139,2013-05-20,90.05200000000002
140,2013-05-21,113.14661538461536
141,2013-05-22,137.21758241758243
142,2013-05-23,135.18452747252746
143,2013-05-24,98.8326923076923
144,2013-05-25,126.74412087912091
145,2013-05-26,93.31230769230768
146,2013-05-27,35.26492307692308
147,2013-05-28,63.68338827838827
148,2013-05-29,80.06753846153845
149,2013-05-30,79.59846153846154
150,2013-05-31,69.77742307692306
151,2013-06-01,104.74353296703296
152,2013-06-02,106.10735714285715
153,2013-06-03,86.7175164835165
154,2013-06-04,101.49648884448884
155,2013-06-05,97.27386563436563
156,2013-06-06,81.43182967032965
157,2013-06-07,74.04956043956047
158,2013-06-08,65.99871428571431
159,2013-06-09,71.22423076923079
160,2013-06-10,70.34643956043955
161,2013-06-11,53.04060439560439
162,2013-06-12,65.69219597069598
163,2013-06-13,94.76583882783883
