,date,IAQI
0,2013-01-01,102.03279684601112
1,2013-01-02,79.3028896103896
2,2013-01-03,78.98144712430422
3,2013-01-04,121.61071428571424
4,2013-01-05,174.9386966604823
5,2013-01-06,245.6476252319109
6,2013-01-07,256.63662183055044
7,2013-01-08,361.6281648113791
8,2013-01-09,231.41521799628947
9,2013-01-10,302.89036951144107
10,2013-01-11,261.62867656153367
11,2013-01-12,262.7784632034632
12,2013-01-13,279.7224397031539
13,2013-01-14,360.4863775510204
14,2013-01-15,284.4574567099567
15,2013-01-16,281.28256648113785
16,2013-01-17,206.16502782931352
17,2013-01-18,203.00804730983296
18,2013-01-19,220.60103432282
19,2013-01-20,245.1899628942486
20,2013-01-21,226.3401623376624
21,2013-01-22,259.3274721706866
22,2013-01-23,238.03484230055653
23,2013-01-24,111.26137291280148
24,2013-01-25,94.62727736549166
25,2013-01-26,178.98891001855293
26,2013-01-27,202.83395640074212
27,2013-01-28,223.8341094619667
28,2013-01-29,222.45597866419308
29,2013-01-30,226.8404499072357
30,2013-01-31,196.83323747680888
31,2013-02-01,231.01685064935072
32,2013-02-02,148.83296382189238
33,2013-02-03,132.19613172541742
34,2013-02-04,149.44796846011138
35,2013-02-05,128.15878942486083
36,2013-02-06,173.68029220779223
37,2013-02-07,87.43066790352503
38,2013-02-08,73.7414935064935
39,2013-02-09,114.04516697588124
40,2013-02-10,221.82960575139143
41,2013-02-11,191.7298979591836
42,2013-02-12,126.1759415584416
43,2013-02-13,120.16756957328386
44,2013-02-14,182.96403988868275
45,2013-02-15,202.1679452690167
46,2013-02-16,218.1893320964749
47,2013-02-17,207.72322356215216
48,2013-02-18,131.82263450834884
49,2013-02-19,101.41256957328385
50,2013-02-20,114.74355287569573
51,2013-02-21,175.95784322820035
52,2013-02-22,207.8142207792208
53,2013-02-23,235.44493042671616
54,2013-02-24,236.37733147804573
55,2013-02-25,281.1334276437847
56,2013-02-26,270.4064564007422
57,2013-02-27,333.7837043908472
58,2013-02-28,237.76613636363632
59,2013-03-01,63.904016697588126
60,2013-03-02,58.54694805194807
61,2013-03-03,84.1913311688312
62,2013-03-04,87.00795454545457
63,2013-03-05,100.6424257884972
64,2013-03-06,107.016892393321
65,2013-03-07,101.23100649350653
66,2013-03-08,86.03677643784789
67,2013-03-09,113.46562152133586
68,2013-03-10,65.07865491651205
69,2013-03-11,60.49882653061225
70,2013-03-12,114.02729591836736
71,2013-03-13,92.42314471243044
72,2013-03-14,69.2588682745826
73,2013-03-15,90.47126623376626
74,2013-03-16,145.76192022263453
75,2013-03-17,169.7462059369202
76,2013-03-18,109.3142578849722
77,2013-03-19,92.56903988868274
78,2013-03-20,81.9417857142857
79,2013-03-21,101.06756493506492
80,2013-03-22,138.34388682745822
81,2013-03-23,119.39697124304269
82,2013-03-24,79.37453153988874
83,2013-03-25,80.82503246753245
84,2013-03-26,91.8555055658627
85,2013-03-27,91.38346011131723
86,2013-03-28,114.85340909090908
87,2013-03-29,106.59252319109464
88,2013-03-30,134.46547309833022
89,2013-03-31,140.2711502782931
90,2013-04-01,119.84535250463824
91,2013-04-02,73.63178571428573
92,2013-04-03,93.71032467532469
93,2013-04-04,128.26370593692025
94,2013-04-05,124.00195732838588
95,2013-04-06,60.78723562152134
96,2013-04-07,71.94230983302413
97,2013-04-08,73.62652597402592
98,2013-04-09,61.86027829313542
99,2013-04-10,57.85725417439702
100,2013-04-11,59.20916048237477
101,2013-04-12,71.33857606679035
102,2013-04-13,66.14676252319111
103,2013-04-14,67.94851113172541
104,2013-04-15,79.32767625231908
105,2013-04-16,90.62642857142858
106,2013-04-17,115.09386827458256
107,2013-04-18,106.70444805194803
108,2013-04-19,54.464948979591846
109,2013-04-20,71.96477272727272
110,2013-04-21,113.91936456400738
111,2013-04-22,118.70582096474958
112,2013-04-23,133.49146567718
113,2013-04-24,130.69074675324674
114,2013-04-25,90.80350649350645
115,2013-04-26,97.26646103896104
116,2013-04-27,95.75236085343232
117,2013-04-28,108.01942486085343
118,2013-04-29,103.99501855287568
119,2013-04-30,88.22070500927643
120,2013-05-01,110.10089517625234
121,2013-05-02,98.184879406308
122,2013-05-03,102.60549628942488
123,2013-05-04,121.2463358070501
124,2013-05-05,110.04839981447124
125,2013-05-06,110.00621521335808
126,2013-05-07,120.19867810760664
127,2013-05-08,100.56217532467532
128,2013-05-09,114.21776437847863
129,2013-05-10,89.94636363636363
130,2013-05-11,69.77220315398885
131,2013-05-12,69.39527056277053
132,2013-05-13,72.82284168212738
133,2013-05-14,87.57055194805191
134,2013-05-15,87.0688961038961
135,2013-05-16,66.23087198515769
136,2013-05-17,84.86395640074211
137,2013-05-18,94.41980519480516
138,2013-05-19,101.1806818181818
139,2013-05-20,100.0811363636364
140,2013-05-21,101.8056586270872
141,2013-05-22,126.34277365491648
142,2013-05-23,127.90718460111316
143,2013-05-24,152.0980333951762
144,2013-05-25,126.42451762523191
145,2013-05-26,86.89269480519482
146,2013-05-27,76.99930426716138
147,2013-05-28,72.3774211502783
148,2013-05-29,60.65786641929501
149,2013-05-30,66.919693877551
150,2013-05-31,71.85823283858996
151,2013-06-01,87.56474025974028
152,2013-06-02,97.6412569573284
153,2013-06-03,102.9536085343228
154,2013-06-04,86.0150432900433
155,2013-06-05,96.41597866419296
156,2013-06-06,110.28171150278295
157,2013-06-07,103.54874768089056
158,2013-06-08,62.21477736549163
159,2013-06-09,61.35781539888682
160,2013-06-10,59.076391465677176
161,2013-06-11,67.60090445269014
162,2013-06-12,67.06468769325913
163,2013-06-13,75.52843073593073
